lemma	krr_pred	lemma_orth	xpostag	llfpm10	lemma_freq	coda	c1	c2	lemma_syl_count	class	form_v	form_v_orth	suffix_v	freq_v	lfpm10v	suffix_nv	form_nv	form_nv_orth	freq_nv	lfpm10nv	odds_v	lo_v	varies	tag	tag_freq_in_dataset	category	form	alpha	sigma
kukkant	0.8344764014685406	kukkant	[/V][Prs.NDef.2Sg]	0.995564582543706	8483	nt	n	t	2	cc	kukkantas	kukkantasz	as	30	-1.4558636297382954	s	kukkants	kukkantsz	1	-2.932984884457958	30	3.4011973816621555	TRUE	Prs.NDef.2Sg (mondas)	4096	test	kukkants	10	10
kurjant	0.8289210768488701	kurjant	[/V][Prs.NDef.3Pl]	0.31523367673211694	1771	nt	n	t	2	cc	kurjantanak	kurjantanak	anak	35	-1.388916840107682	nak	kurjantnak	kurjantnak	7	-2.087886844443701	5	1.6094379124341005	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	kurjantnak	10	10
kártalanít	0.7528848181577812	kártalanít	[/V][Prs.1Sg›2]	0.9498241569344822	7635	t	t	NA	4	vc	kártalanítalak	kártalanítalak	alak	1	-2.932984884457958	lak	kártalanítlak	kártalanítlak	2	-2.6319548887939765	0.5	-0.6931471805599453	TRUE	Prs.1Sg›2 (mondalak)	1749	NA	NA	10	10
kárörvend	0.780874081974098	kárörvend	[/V][Prs.NDef.3Pl]	0.26622159470369994	1582	nd	n	d	3	cc	kárörvendenek	kárörvendenek	enek	68	-1.1004759717517214	nek	kárörvendnek	kárörvendnek	9	-1.978742375018633	7.555555555555555	2.0222831278398874	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	kárörvendnek	10	10
kárörvend	0.780874081974098	kárörvend	[/V][Prs.NDef.2Pl]	0.26622159470369994	1582	nd	n	d	3	cc	kárörvendetek	kárörvendetek	etek	1	-2.932984884457958	tek	kárörvendtek	kárörvendtek	23	-1.571257048440365	0.04347826086956521	-3.1354942159291497	TRUE	Prs.NDef.2Pl (mondotok)	3308	test	kárörvendtek	10	10
kárörvend	0.780874081974098	kárörvend	[/V][Prs.NDef.2Sg]	0.26622159470369994	1582	nd	n	d	3	cc	kárörvendes	kárörvendesz	es	7	-2.087886844443701	s	kárörvends	kárörvendsz	2	-2.6319548887939765	3.5	1.252762968495368	TRUE	Prs.NDef.2Sg (mondas)	4096	test	kárörvends	10	10
kérd	0.7936638537573897	kérd	[/V][Prs.1Sg›2]	1.9986204382455903	85429	rd	r	d	1	cc	kérdelek	kérdelek	elek	85	-1.0035659587436652	lek	kérdlek	kérdlek	43	-1.2995164288783714	1.9767441860465116	0.6814511407967541	TRUE	Prs.1Sg›2 (mondalak)	1749	test	kérdlek	10	10
kérd	0.7936638537573897	kérd	[/V][Prs.NDef.2Sg]	1.9986204382455903	85429	rd	r	d	1	cc	kérdes	kérdesz	es	79	-1.0353577931675164	s	kérds	kérdsz	2	-2.6319548887939765	39.5	3.676300671907076	TRUE	Prs.NDef.2Sg (mondas)	4096	test	kérds	10	10
kérd	0.7936638537573897	kérd	[/V][Prs.NDef.3Pl]	1.9986204382455903	85429	rd	r	d	1	cc	kérdenek	kérdenek	enek	76	-1.0521712921771664	nek	kérdnek	kérdnek	65	-1.1200715278151023	1.1692307692307693	0.15634607039069404	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	kérdnek	10	10
kérd	0.7936638537573897	kérd	[/V][Prs.NDef.2Pl]	1.9986204382455903	85429	rd	r	d	1	cc	kérdetek	kérdetek	etek	6	-2.1548336340743144	tek	kérdtek	kérdtek	10	-1.9329848844579576	0.6	-0.5108256237659907	TRUE	Prs.NDef.2Pl (mondotok)	3308	test	kérdtek	10	10
késít	0.8089165461688885	készít	[/V][Prs.NDef.3Pl]	3.587482795917409	3314879	t	t	NA	2	vc	késítenek	készítenek	enek	118759	2.1416816475419136	nek	késítnek	készítnek	63	-1.133644335004376	1885.063492063492	7.541716782107162	TRUE	Prs.NDef.3Pl (mondanak)	4938	NA	NA	10	10
késít	0.8089165461688885	készít	[/V][Prs.NDef.2Sg]	3.587482795917409	3314879	t	t	NA	2	vc	késítes	készítesz	es	13596	1.2004262714530642	s	késíts	készítsz	61	-1.1476550494471909	222.88524590163937	5.406657046642695	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA	10	10
késít	0.8089165461688885	készít	[/V][Prs.NDef.2Pl]	3.587482795917409	3314879	t	t	NA	2	vc	késítetek	készítetek	etek	1738	0.30706488765468987	tek	késíttek	készíttek	128	-0.8257749148100895	13.578125	2.60846004190572	TRUE	Prs.NDef.2Pl (mondotok)	3308	NA	NA	10	10
késít	0.8089165461688885	készít	[/V][Prs.1Sg›2]	3.587482795917409	3314879	t	t	NA	2	vc	késítelek	készítelek	elek	118	-0.8611028771518324	lek	késítlek	készítlek	15	-1.756893625402277	7.866666666666666	2.0626344233634546	TRUE	Prs.1Sg›2 (mondalak)	1749	NA	NA	10	10
kéṉserít	0.8020335421579892	kényszerít	[/V][Prs.NDef.3Pl]	2.415771565786459	223232	t	t	NA	3	vc	kéṉserítenek	kényszerítenek	enek	8540	0.9984729862310472	nek	kéṉserítnek	kényszerítnek	69	-1.0941357937207026	123.76811594202898	4.818409782185356	TRUE	Prs.NDef.3Pl (mondanak)	4938	NA	NA	10	10
kéṉserít	0.8020335421579892	kényszerít	[/V][Prs.NDef.2Sg]	2.415771565786459	223232	t	t	NA	3	vc	kéṉserítes	kényszerítesz	es	350	-0.3889168401076822	s	kéṉseríts	kényszerítsz	9	-1.978742375018633	38.888888888888886	3.66070857714724	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA	10	10
kéṉserít	0.8020335421579892	kényszerít	[/V][Prs.1Sg›2]	2.415771565786459	223232	t	t	NA	3	vc	kéṉserítelek	kényszerítelek	elek	258	-0.5213651784947277	lek	kéṉserítlek	kényszerítlek	190	-0.6542312835051288	1.3578947368421053	0.3059355127611313	TRUE	Prs.1Sg›2 (mondalak)	1749	NA	NA	10	10
kéṉserít	0.8020335421579892	kényszerít	[/V][Prs.NDef.2Pl]	2.415771565786459	223232	t	t	NA	3	vc	kéṉserítetek	kényszerítetek	etek	52	-1.2169815408231586	tek	kéṉseríttek	kényszeríttek	21	-1.6107655897240385	2.4761904761904763	0.9067212808580044	TRUE	Prs.NDef.2Pl (mondotok)	3308	NA	NA	10	10
kíšért	0.8139116362285408	kísért	[/V][Prs.NDef.2Sg]	1.5551849523789012	30773	rt	r	t	2	cc	kíšértes	kísértesz	es	118	-0.8611028771518324	s	kíšérts	kísértsz	2	-2.6319548887939765	59	4.07753744390572	TRUE	Prs.NDef.2Sg (mondas)	4096	test	kíšérts	10	10
kíšért	0.8139116362285408	kísért	[/V][Prs.1Sg›2]	1.5551849523789012	30773	rt	r	t	2	cc	kíšértelek	kísértelek	elek	93	-0.9645019359040228	lek	kíšértlek	kísértlek	1	-2.932984884457958	93	4.532599493153256	TRUE	Prs.1Sg›2 (mondalak)	1749	test	kíšértlek	10	10
kólint	0.8204928107421698	kólint	[/V][Prs.NDef.3Pl]	0.27866951609522456	1628	nt	n	t	2	cc	kólintanak	kólintanak	anak	27	-1.5016211202989704	nak	kólintnak	kólintnak	2	-2.6319548887939765	13.5	2.6026896854443837	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	kólintnak	10	10
ködöšít	0.8231070355256781	ködösít	[/V][Prs.NDef.2Sg]	0.6713491886449533	4021	t	t	NA	3	vc	ködöšítes	ködösítesz	es	112	-0.8837668617877762	s	ködöšíts	ködösítsz	1	-2.932984884457958	112	4.718498871295094	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA	10	10
költ	0.8117798423512431	költ	[/V][Prs.NDef.3Pl]	2.6688025015437415	399749	lt	l	t	1	cc	költenek	költenek	enek	37867	1.6452760151953587	nek	költnek	költnek	12	-1.853803638410333	3155.5833333333335	8.056928649591235	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	költnek	10	10
költ	0.8117798423512431	költ	[/V][Prs.NDef.2Sg]	2.6688025015437415	399749	lt	l	t	1	cc	költes	költesz	es	4852	0.7529359077365775	s	költs	költsz	8	-2.0298948974660145	606.5	6.407704728384105	TRUE	Prs.NDef.2Sg (mondas)	4096	test	költs	10	10
költ	0.8117798423512431	költ	[/V][Prs.NDef.2Pl]	2.6688025015437415	399749	lt	l	t	1	cc	költötök	költötök	ötök	190	-0.6542312835051288	tök	költtök	költtök	2	-2.6319548887939765	95	4.553876891600541	TRUE	Prs.NDef.2Pl (mondotok)	3308	test	költtök	10	10
kösönt	0.8432929276880611	köszönt	[/V][Prs.1Sg›2]	2.6232584999815622	359951	nt	n	t	2	cc	kösöntelek	köszöntelek	elek	11057	1.1106524251346128	lek	kösöntlek	köszöntlek	549	-0.1934125400078659	20.140255009107467	3.0027205490328712	TRUE	Prs.1Sg›2 (mondalak)	1749	test	kösöntlek	10	10
kösönt	0.8432929276880611	köszönt	[/V][Prs.NDef.2Sg]	2.6232584999815622	359951	nt	n	t	2	cc	kösöntes	köszöntesz	es	39	-1.3419202774314587	s	kösönts	köszöntsz	1	-2.932984884457958	39	3.6635616461296463	TRUE	Prs.NDef.2Sg (mondas)	4096	test	kösönts	10	10
közelít	0.8264212054091691	közelít	[/V][Prs.NDef.3Pl]	2.472433197550715	254342	t	t	NA	3	vc	közelítenek	közelítenek	enek	10072	1.0701308326418484	nek	közelítnek	közelítnek	9	-1.978742375018633	1119.111111111111	7.020289998387963	TRUE	Prs.NDef.3Pl (mondanak)	4938	NA	NA	10	10
közelít	0.8264212054091691	közelít	[/V][Prs.NDef.2Sg]	2.472433197550715	254342	t	t	NA	3	vc	közelítes	közelítesz	es	1467	0.2334452293853249	s	közelíts	közelítsz	21	-1.6107655897240385	69.85714285714286	4.246452340419559	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA	10	10
közelít	0.8264212054091691	közelít	[/V][Prs.NDef.2Pl]	2.472433197550715	254342	t	t	NA	3	vc	közelítetek	közelítetek	etek	115	-0.8722870441043462	tek	közelíttek	közelíttek	14	-1.7868568487797198	8.214285714285714	2.1058747987479913	TRUE	Prs.NDef.2Pl (mondotok)	3308	NA	NA	10	10
közvetít	0.8115667670117412	közvetít	[/V][Prs.NDef.3Pl]	2.400045025018131	215293	t	t	NA	3	vc	közvetítenek	közvetítenek	enek	12850	1.1759182432093556	nek	közvetítnek	közvetítnek	6	-2.1548336340743144	2141.6666666666665	7.669339621095311	TRUE	Prs.NDef.3Pl (mondanak)	4938	NA	NA	10	10
közvetít	0.8115667670117412	közvetít	[/V][Prs.NDef.2Sg]	2.400045025018131	215293	t	t	NA	3	vc	közvetítes	közvetítesz	es	488	-0.24456506245524723	s	közvetíts	közvetítsz	6	-2.1548336340743144	81.33333333333333	4.398555936625092	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA	10	10
közvetít	0.8115667670117412	közvetít	[/V][Prs.NDef.2Pl]	2.400045025018131	215293	t	t	NA	3	vc	közvetítetek	közvetítetek	etek	73	-1.069662024337502	tek	közvetíttek	közvetíttek	96	-0.9507136514183894	0.7604166666666666	-0.27388875031944515	TRUE	Prs.NDef.2Pl (mondotok)	3308	NA	NA	10	10
közöl	0.8132556432244602	közöl	[/V][Prs.NDef.2Pl]	3.245644776043709	1508793	l	l	NA	2	vc	közöletek	közöletek	etek	1	-2.932984884457958	tök	közöltök	közöltök	95	-0.95526127916911	0.01052631578947368	-4.553876891600541	TRUE	Prs.NDef.2Pl (mondotok)	3308	NA	NA	10	10
köṉṉebbít	0.7700691707002428	könnyebbít	[/V][Prs.NDef.2Sg]	-0.4444341679575136	308	t	t	NA	3	vc	köṉṉebbítes	könnyebbítesz	es	1	-2.932984884457958	s	köṉṉebbíts	könnyebbítsz	2	-2.6319548887939765	0.5	-0.6931471805599453	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA	10	10
köṉṉít	0.8125033224858196	könnyít	[/V][Prs.NDef.3Pl]	2.012488624619666	88201	t	t	NA	2	vc	köṉṉítenek	könnyítenek	enek	835	-0.01129840897435574	nek	köṉṉítnek	könnyítnek	4	-2.3309248931299953	208.75	5.341137363730965	TRUE	Prs.NDef.3Pl (mondanak)	4938	NA	NA	10	10
köṉṉít	0.8125033224858196	könnyít	[/V][Prs.NDef.2Sg]	2.012488624619666	88201	t	t	NA	2	vc	köṉṉítes	könnyítesz	es	118	-0.8611028771518324	s	köṉṉíts	könnyítsz	2	-2.6319548887939765	59	4.07753744390572	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA	10	10
küld	0.7948093183510956	küld	[/V][Prs.NDef.3Pl]	3.329046184230405	1828231	ld	l	d	1	cc	küldenek	küldenek	enek	49552	1.7620763035547538	nek	küldnek	küldnek	79	-1.0353577931675164	627.2405063291139	6.441330049745963	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	küldnek	10	10
küld	0.7948093183510956	küld	[/V][Prs.NDef.2Sg]	3.329046184230405	1828231	ld	l	d	1	cc	küldes	küldesz	es	9413	1.0407431742300697	s	külds	küldsz	38	-1.3532012878411477	247.71052631578948	5.512260831820835	TRUE	Prs.NDef.2Sg (mondas)	4096	test	külds	10	10
küld	0.7948093183510956	küld	[/V][Prs.1Sg›2]	3.329046184230405	1828231	ld	l	d	1	cc	küldelek	küldelek	elek	1871	0.33908890304205214	lek	küldlek	küldlek	68	-1.1004759717517214	27.514705882352946	3.314720621097983	TRUE	Prs.1Sg›2 (mondalak)	1749	test	küldlek	10	10
küld	0.7948093183510956	küld	[/V][Prs.NDef.2Pl]	3.329046184230405	1828231	ld	l	d	1	cc	küldötök	küldötök	ötök	145	-0.771616882222983	tök	küldtök	küldtök	1155	0.12959709977020528	0.12554112554112554	-2.0751218805353195	TRUE	Prs.NDef.2Pl (mondotok)	3308	test	küldtök	10	10
különít	0.8240820094760061	különít	[/V][Prs.NDef.2Pl]	1.7769123145928427	51274	t	t	NA	3	vc	különítetek	különítetek	etek	10	-1.9329848844579576	tek	különíttek	különíttek	4	-2.3309248931299953	2.5	0.9162907318741552	TRUE	Prs.NDef.2Pl (mondotok)	3308	NA	NA	10	10
küzd	0.7970338817391377	küzd	[/V][Prs.NDef.3Pl]	2.8842471998392543	656496	zd	z	d	1	cc	küzdenek	küzdenek	enek	82211	1.9819450464602493	nek	küzdnek	küzdnek	36	-1.3766823836906703	2283.6388888888887	7.733525453586409	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	küzdnek	10	10
küzd	0.7970338817391377	küzd	[/V][Prs.NDef.2Sg]	2.8842471998392543	656496	zd	z	d	1	cc	küzdes	küzdesz	es	13677	1.2030059624636669	s	küzds	küzdsz	9	-1.978742375018633	1519.6666666666667	7.326246291545332	TRUE	Prs.NDef.2Sg (mondas)	4096	test	küzds	10	10
küzd	0.7970338817391377	küzd	[/V][Prs.NDef.2Pl]	2.8842471998392543	656496	zd	z	d	1	cc	küzdötök	küzdötök	ötök	860	0.00151356678560985	tök	küzdtök	küzdtök	23	-1.571257048440365	37.391304347826086	3.621438173318403	TRUE	Prs.NDef.2Pl (mondotok)	3308	test	küzdtök	10	10
küzd	0.7970338817391377	küzd	[/V][Prs.1Sg›2]	2.8842471998392543	656496	zd	z	d	1	cc	küzdelek	küzdelek	elek	3	-2.455863629738295	lek	küzdlek	küzdlek	1	-2.932984884457958	3	1.0986122886681098	TRUE	Prs.1Sg›2 (mondalak)	1749	test	küzdlek	10	10
lappang	0.8100839526342282	lappang	[/V][Prs.NDef.3Pl]	1.2723819034085184	16046	ng	n	g	2	cc	lappanganak	lappanganak	anak	1369	0.20341856367603217	nak	lappangnak	lappangnak	187	-0.6611432779214589	7.320855614973262	1.9907272084338623	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	lappangnak	10	10
lapít	0.8045618900475268	lapít	[/V][Prs.NDef.2Sg]	1.076125921674255	10212	t	t	NA	2	vc	lapítas	lapítasz	as	110	-0.8915921992997328	s	lapíts	lapítsz	1	-2.932984884457958	110	4.700480365792417	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA	10	10
lapít	0.8045618900475268	lapít	[/V][Prs.1Sg›2]	1.076125921674255	10212	t	t	NA	2	vc	lapítalak	lapítalak	alak	2	-2.6319548887939765	lak	lapítlak	lapítlak	1	-2.932984884457958	2	0.6931471805599453	TRUE	Prs.1Sg›2 (mondalak)	1749	NA	NA	10	10
lat	0.7930193071698508	lat	[/V][Prs.1Sg›2]	2.375846212858608	203625	t	t	NA	1	vc	latalak	latalak	alak	1	-2.932984884457958	lak	latlak	latlak	58	-1.169556890895021	0.01724137931034482	-4.060443010546419	TRUE	Prs.1Sg›2 (mondalak)	1749	NA	NA	10	10
lazít	0.8057124337067616	lazít	[/V][Prs.NDef.3Pl]	1.958279311016414	77851	t	t	NA	2	vc	lazítanak	lazítanak	anak	1360	0.20055402391225963	nak	lazítnak	lazítnak	3	-2.455863629738295	453.3333333333333	6.116627690061988	TRUE	Prs.NDef.3Pl (mondanak)	4938	NA	NA	10	10
lazít	0.8057124337067616	lazít	[/V][Prs.NDef.2Pl]	1.958279311016414	77851	t	t	NA	2	vc	lazítotok	lazítotok	otok	38	-1.3532012878411477	tok	lazíttok	lazíttok	6	-2.1548336340743144	6.333333333333333	1.8458266904983307	TRUE	Prs.NDef.2Pl (mondotok)	3308	NA	NA	10	10
laššít	0.8011200207093209	lassít	[/V][Prs.NDef.3Pl]	2.1012865260028124	108211	t	t	NA	2	vc	laššítanak	lassítanak	anak	1469	0.23403691133229865	nak	laššítnak	lassítnak	1	-2.932984884457958	1469	7.292337176173877	TRUE	Prs.NDef.3Pl (mondanak)	4938	NA	NA	10	10
laššít	0.8011200207093209	lassít	[/V][Prs.NDef.2Sg]	2.1012865260028124	108211	t	t	NA	2	vc	laššítas	lassítasz	as	418	-0.3118086026829226	s	laššíts	lassítsz	3	-2.455863629738295	139.33333333333334	4.936869143856646	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA	10	10
lejt	0.8119964292653985	lejt	[/V][Prs.NDef.3Pl]	1.1958342577365526	13453	jt	j	t	1	cc	lejtenek	lejtenek	enek	1333	0.1918452649559014	nek	lejtnek	lejtnek	11	-1.8915921992997329	121.1818181818182	4.797292047380338	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	lejtnek	10	10
lejt	0.8119964292653985	lejt	[/V][Prs.NDef.2Sg]	1.1958342577365526	13453	jt	j	t	1	cc	lejtes	lejtesz	es	59	-1.1621328728158136	s	lejts	lejtsz	24	-1.552773642746352	2.4583333333333335	0.8994836135577738	TRUE	Prs.NDef.2Sg (mondas)	4096	test	lejts	10	10
lelkešít	0.7946911287584656	lelkesít	[/V][Prs.NDef.3Pl]	1.2970039520868533	16982	t	t	NA	3	vc	lelkešítenek	lelkesítenek	enek	594	-0.1591984394767643	nek	lelkešítnek	lelkesítnek	1	-2.932984884457958	594	6.386879319362645	TRUE	Prs.NDef.3Pl (mondanak)	4938	NA	NA	10	10
lelkešít	0.7946911287584656	lelkesít	[/V][Prs.NDef.2Pl]	1.2970039520868533	16982	t	t	NA	3	vc	lelkešítetek	lelkesítetek	etek	5	-2.234014880121939	tek	lelkešíttek	lelkesíttek	2	-2.6319548887939765	2.5	0.9162907318741552	TRUE	Prs.NDef.2Pl (mondotok)	3308	NA	NA	10	10
lendít	0.8148674686073882	lendít	[/V][Prs.NDef.3Pl]	1.5361741426140545	29455	t	t	NA	2	vc	lendítenek	lendítenek	enek	549	-0.1934125400078659	nek	lendítnek	lendítnek	5	-2.234014880121939	109.8	4.69866052907543	TRUE	Prs.NDef.3Pl (mondanak)	4938	NA	NA	10	10
lendít	0.8148674686073882	lendít	[/V][Prs.NDef.2Sg]	1.5361741426140545	29455	t	t	NA	2	vc	lendítes	lendítesz	es	33	-1.4144709445800705	s	lendíts	lendítsz	1	-2.932984884457958	33	3.49650756146648	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA	10	10
lendít	0.8148674686073882	lendít	[/V][Prs.NDef.2Pl]	1.5361741426140545	29455	t	t	NA	2	vc	lendítetek	lendítetek	etek	3	-2.455863629738295	tek	lendíttek	lendíttek	1	-2.932984884457958	3	1.0986122886681098	TRUE	Prs.NDef.2Pl (mondotok)	3308	NA	NA	10	10
leng	0.8026584268676226	leng	[/V][Prs.NDef.3Pl]	1.7526762559372897	48491	ng	n	g	1	cc	lengenek	lengenek	enek	1199	0.1458342986408908	nek	lengnek	lengnek	279	-0.48738068118436023	4.297491039426523	1.4580313732061487	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	lengnek	10	10
leng	0.8026584268676226	leng	[/V][Prs.NDef.2Pl]	1.7526762559372897	48491	ng	n	g	1	cc	lengetek	lengetek	etek	183	-0.6705337947275284	tek	lengtek	lengtek	554	-0.18947511972952813	0.3303249097472924	-1.107678533905863	TRUE	Prs.NDef.2Pl (mondotok)	3308	test	lengtek	10	10
leng	0.8026584268676226	leng	[/V][Prs.NDef.2Sg]	1.7526762559372897	48491	ng	n	g	1	cc	lenges	lengesz	es	8	-2.0298948974660145	s	lengs	lengsz	37	-1.3647831603909628	0.21621621621621623	-1.5314763709643884	TRUE	Prs.NDef.2Sg (mondas)	4096	test	lengs	10	10
leng	0.8026584268676226	leng	[/V][Prs.1Sg›2]	1.7526762559372897	48491	ng	n	g	1	cc	lengelek	lengelek	elek	9	-1.978742375018633	lek	lenglek	lenglek	2	-2.6319548887939765	4.5	1.5040773967762742	TRUE	Prs.1Sg›2 (mondalak)	1749	test	lenglek	10	10
leḏint	0.824882971089506	legyint	[/V][Prs.NDef.2Sg]	1.705684043387432	43518	nt	n	t	2	cc	leḏintes	legyintesz	es	870	0.00653436816066066	s	leḏints	legyintsz	2	-2.6319548887939765	435	6.075346031088684	TRUE	Prs.NDef.2Sg (mondas)	4096	test	leḏints	10	10
lázong	0.786545358012921	lázong	[/V][Prs.NDef.3Pl]	0.478803120085911	2581	ng	n	g	2	cc	lázonganak	lázonganak	anak	404	-0.3266035193473528	nak	lázongnak	lázongnak	27	-1.5016211202989704	14.962962962962964	2.705578011956821	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	lázongnak	10	10
lázong	0.786545358012921	lázong	[/V][Prs.NDef.2Sg]	0.478803120085911	2581	ng	n	g	2	cc	lázongas	lázongasz	as	4	-2.3309248931299953	s	lázongs	lázongsz	20	-1.6319548887939763	0.2	-1.6094379124341005	TRUE	Prs.NDef.2Sg (mondas)	4096	test	lázongs	10	10
lázít	0.7939472074394701	lázít	[/V][Prs.NDef.2Sg]	0.5967020693149586	3386	t	t	NA	2	vc	lázítas	lázítasz	as	19	-1.654231283505129	s	lázíts	lázítsz	2	-2.6319548887939765	9.5	2.2512917986064953	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA	10	10
láḏít	0.790571342809729	lágyít	[/V][Prs.NDef.2Sg]	1.116426976413122	11205	t	t	NA	2	vc	láḏítas	lágyítasz	as	4	-2.3309248931299953	s	láḏíts	lágyítsz	1	-2.932984884457958	4	1.3862943611198906	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA	10	10
létešít	0.8022906257512605	létesít	[/V][Prs.NDef.3Pl]	2.174723559080672	128147	t	t	NA	3	vc	létešítenek	létesítenek	enek	9184	1.0300469905959404	nek	létešítnek	létesítnek	7	-2.087886844443701	1312	7.179307969504034	TRUE	Prs.NDef.3Pl (mondanak)	4938	NA	NA	10	10
létešít	0.8022906257512605	létesít	[/V][Prs.NDef.2Sg]	2.174723559080672	128147	t	t	NA	3	vc	létešítes	létesítesz	es	332	-0.4118468007539215	s	létešíts	létesítsz	4	-2.3309248931299953	83	4.418840607796598	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA	10	10
létešít	0.8022906257512605	létesít	[/V][Prs.NDef.2Pl]	2.174723559080672	128147	t	t	NA	3	vc	létešítetek	létesítetek	etek	58	-1.169556890895021	tek	létešíttek	létesíttek	25	-1.5350448757859203	2.32	0.8415671856782185	TRUE	Prs.NDef.2Pl (mondotok)	3308	NA	NA	10	10
lézeng	0.8138312786719165	lézeng	[/V][Prs.NDef.3Pl]	1.031557581621179	9216	ng	n	g	2	cc	lézengenek	lézengenek	enek	1404	0.21438222333582865	nek	lézengnek	lézengnek	73	-1.069662024337502	19.232876712328768	2.9566211434373653	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	lézengnek	10	10
lézeng	0.8138312786719165	lézeng	[/V][Prs.NDef.2Pl]	1.031557581621179	9216	ng	n	g	2	cc	lézengetek	lézengetek	etek	2	-2.6319548887939765	tek	lézengtek	lézengtek	1292	0.17827762920110743	0.00154798761609907	-6.470799503782602	TRUE	Prs.NDef.2Pl (mondotok)	3308	test	lézengtek	10	10
lézeng	0.8138312786719165	lézeng	[/V][Prs.NDef.2Sg]	1.031557581621179	9216	ng	n	g	2	cc	lézenges	lézengesz	es	4	-2.3309248931299953	s	lézengs	lézengsz	45	-1.279772370682614	0.08888888888888889	-2.4203681286504293	TRUE	Prs.NDef.2Sg (mondas)	4096	test	lézengs	10	10
lódít	0.8066888474452845	lódít	[/V][Prs.NDef.2Sg]	0.5593563687970166	3107	t	t	NA	2	vc	lódítas	lódítasz	as	35	-1.388916840107682	s	lódíts	lódítsz	3	-2.455863629738295	11.666666666666666	2.456735772821304	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA	10	10
lövell	0.8065472848466851	lövell	[/V][Prs.NDef.3Pl]	0.8506328807327909	6076	ll	l	l	2	cc	lövellenek	lövellenek	enek	9	-1.978742375018633	nek	lövellnek	lövellnek	431	-0.2985076142972262	0.02088167053364269	-3.868883512767528	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	lövellnek	10	10
lövell	0.8065472848466851	lövell	[/V][Prs.NDef.2Pl]	0.8506328807327909	6076	ll	l	l	2	cc	lövelletek	lövelletek	etek	1	-2.932984884457958	tek	lövelltek	lövelltek	56	-1.1847968574517571	0.01785714285714285	-4.02535169073515	TRUE	Prs.NDef.2Pl (mondotok)	3308	test	lövelltek	10	10
magašít	0.8066606873813341	magasít	[/V][Prs.NDef.2Sg]	0.5811642500174795	3267	t	t	NA	3	vc	magašítas	magasítasz	as	1	-2.932984884457958	s	magašíts	magasítsz	4	-2.3309248931299953	0.25	-1.3862943611198906	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA	10	10
marast	0.820580275934653	maraszt	[/V][Prs.1Sg›2]	0.00951922171012292	876	st	s	t	2	cc	marastalak	marasztalak	alak	1	-2.932984884457958	lak	marastlak	marasztlak	1	-2.932984884457958	1	0	TRUE	Prs.1Sg›2 (mondalak)	1749	test	marastlak	10	10
megdöbbent	0.795337744928622	megdöbbent	[/V][Prs.1Sg›2]	1.3803971731201916	20577	nt	n	t	3	cc	megdöbbentelek	megdöbbentelek	elek	3	-2.455863629738295	lek	megdöbbentlek	megdöbbentlek	1	-2.932984884457958	3	1.0986122886681098	TRUE	Prs.1Sg›2 (mondalak)	1749	test	megdöbbentlek	10	10
meghökkent	0.7854160373340463	meghökkent	[/V][Prs.NDef.2Sg]	0.7318450566851327	4622	nt	n	t	3	cc	meghökkentes	meghökkentesz	es	2	-2.6319548887939765	s	meghökkents	meghökkentsz	2	-2.6319548887939765	1	0	TRUE	Prs.NDef.2Sg (mondas)	4096	test	meghökkents	10	10
megrettent	0.7916010909904286	megrettent	[/V][Prs.NDef.2Pl]	0.09599282075082018	1069	nt	n	t	3	cc	megrettentetek	megrettentetek	etek	4	-2.3309248931299953	tek	megrettenttek	megrettenttek	3	-2.455863629738295	1.3333333333333333	0.28768207245178085	TRUE	Prs.NDef.2Pl (mondotok)	3308	test	megrettenttek	10	10
