lemma	lemma_orth	xpostag	llfpm10	lemma_freq	coda	c1	c2	lemma_syl_count	form_v	form_v_orth	suffix_v	freq_v	lfpm10v	suffix_nv	form_nv	form_nv_orth	freq_nv	lfpm10nv	odds_v	lo_v	varies	tag	tag_freq_in_dataset	suffix_init	trigram	bigram1	bigram2	type
bomlast	bomlaszt	[/V][Prs.NDef.3Pl]	0.7934978123268719	5327	st	s	t	2	bomlastanak	bomlasztanak	anak	171	-0.6999887740658041	NA	NA	NA	NA	NA	NA	NA	FALSE	3Pl (rajonganak)	440	NA	NA	st	NA	linking vowel always
billent	billent	[/V][Prs.NDef.3Pl]	1.2721111631205262	16036	nt	n	t	2	billentenek	billentenek	enek	169	-0.7050981798442842	NA	NA	NA	NA	NA	NA	NA	FALSE	3Pl (rajonganak)	440	NA	NA	nt	NA	linking vowel always
forrast	forraszt	[/V][Prs.NDef.3Pl]	1.1291832888938251	11539	st	s	t	2	forrastanak	forrasztanak	anak	169	-0.7050981798442842	NA	NA	NA	NA	NA	NA	NA	FALSE	3Pl (rajonganak)	440	NA	NA	st	NA	linking vowel always
ḏárt	gyárt	[/V][Prs.NDef.2Pl]	2.644984606286616	378416	rt	r	t	1	ḏártotok	gyártotok	otok	168	-0.707675602732095	NA	NA	NA	NA	NA	NA	NA	FALSE	2Pl (rajongotok)	268	NA	NA	rt	NA	linking vowel always
megšért	megsért	[/V][Prs.NDef.2Sg]	2.1871545349738746	131868	rt	r	t	2	megšértes	megsértesz	es	168	-0.707675602732095	NA	NA	NA	NA	NA	NA	NA	FALSE	2Sg (rajongasz)	438	NA	NA	rt	NA	linking vowel always
dong	dong	[/V][Prs.NDef.3Pl]	0.9073721747453984	6924	ng	n	g	1	donganak	donganak	anak	135	-0.8026511159629518	nak	dongnak	dongnak	164	-0.71814103641026	0.823170731707317	-0.19459164938576903	TRUE	3Pl (rajonganak)	440	n	ngn	ng	gn	linking vowel varies
termest	termeszt	[/V][Prs.NDef.2Sg]	1.952517684470458	76825	st	s	t	2	termestes	termesztesz	es	163	-0.720797280054	NA	NA	NA	NA	NA	NA	NA	FALSE	2Sg (rajongasz)	438	NA	NA	st	NA	linking vowel always
döbbent	döbbent	[/V][Prs.NDef.3Pl]	1.650270582217736	38305	nt	n	t	2	döbbentenek	döbbentenek	enek	159	-0.7315877601375064	NA	NA	NA	NA	NA	NA	NA	FALSE	3Pl (rajonganak)	440	NA	NA	nt	NA	linking vowel always
told	told	[/V][Prs.NDef.3Pl]	1.2461933447518363	15107	ld	l	d	1	toldanak	toldanak	anak	158	-0.7343277975035353	nak	toldnak	toldnak	3	-2.455863629738295	52.666666666666664	3.963982744358857	TRUE	3Pl (rajonganak)	440	n	ldn	ld	dn	linking vowel varies
felejt	felejt	[/V][Prs.NDef.2Pl]	2.6921814049054085	421858	jt	j	t	2	felejtetek	felejtetek	etek	156	-0.7398602861034962	NA	NA	NA	NA	NA	NA	NA	FALSE	2Pl (rajongotok)	268	NA	NA	jt	NA	linking vowel always
tüssent	tüsszent	[/V][Prs.NDef.3Pl]	0.8046847428986841	5466	nt	n	t	2	tüssentenek	tüsszentenek	enek	156	-0.7398602861034962	NA	NA	NA	NA	NA	NA	NA	FALSE	3Pl (rajonganak)	440	NA	NA	nt	NA	linking vowel always
porlast	porlaszt	[/V][Prs.NDef.3Pl]	0.7020965515529153	4316	st	s	t	2	porlastanak	porlasztanak	anak	155	-0.7426531862876663	NA	NA	NA	NA	NA	NA	NA	FALSE	3Pl (rajonganak)	440	NA	NA	st	NA	linking vowel always
ing	ing	[/V][Prs.NDef.3Pl]	2.180008663585595	129716	ng	n	g	1	inganak	inganak	anak	153	-0.748293453640359	nak	ingnak	ingnak	63	-1.133644335004376	2.4285714285714284	0.8873031950009027	TRUE	3Pl (rajonganak)	440	n	ngn	ng	gn	linking vowel varies
gubbast	gubbaszt	[/V][Prs.NDef.2Sg]	0.9826787190478152	8235	st	s	t	2	gubbastas	gubbasztasz	as	152	-0.7511412965131853	NA	NA	NA	NA	NA	NA	NA	FALSE	2Sg (rajongasz)	438	NA	NA	st	NA	linking vowel always
salast	szalaszt	[/V][Prs.NDef.3Pl]	1.165866422570047	12556	st	s	t	2	salastanak	szalasztanak	anak	152	-0.7511412965131853	nak	salastnak	szalasztnak	1	-2.932984884457958	152	5.0238805208462765	TRUE	3Pl (rajonganak)	440	n	stn	st	tn	linking vowel varies
tapint	tapint	[/V][Prs.NDef.2Sg]	1.2683849248851644	15899	nt	n	t	2	tapintas	tapintasz	as	151	-0.7540079371647884	NA	NA	NA	NA	NA	NA	NA	FALSE	2Sg (rajongasz)	438	NA	NA	nt	NA	linking vowel always
villant	villant	[/V][Prs.NDef.2Sg]	1.4953605237269272	26813	nt	n	t	2	villantas	villantasz	as	151	-0.7540079371647884	NA	NA	NA	NA	NA	NA	NA	FALSE	2Sg (rajongasz)	438	NA	NA	nt	NA	linking vowel always
erest	ereszt	[/V][Prs.1Sg›2]	2.0182700425231386	89383	st	s	t	2	erestelek	eresztelek	elek	150	-0.7568936254022766	lek	erestlek	eresztlek	127	-0.829181163502001	1.1811023622047243	0.16644820763766438	TRUE	1Sg›2 (rajongalak)	228	l	stl	st	tl	linking vowel varies
žibong	zsibong	[/V][Prs.NDef.3Pl]	0.3890275541244426	2099	ng	n	g	2	žibonganak	zsibonganak	anak	146	-0.7686320286735208	nak	žibongnak	zsibongnak	81	-1.024499865579308	1.8024691358024691	0.5891574670358977	TRUE	3Pl (rajonganak)	440	n	ngn	ng	gn	linking vowel varies
čelleng	cselleng	[/V][Prs.NDef.3Pl]	0.30781388665937337	1741	ng	n	g	2	čellengenek	csellengenek	enek	145	-0.771616882222983	nek	čellengnek	csellengnek	61	-1.1476550494471909	2.377049180327869	0.8658598782472632	TRUE	3Pl (rajonganak)	440	n	ngn	ng	gn	linking vowel varies
olt	olt	[/V][Prs.NDef.2Sg]	2.01363438478017	88434	lt	l	t	1	oltas	oltasz	as	143	-0.777648846992896	s	olts	oltsz	2	-2.6319548887939765	71.5	4.269697449699962	TRUE	2Sg (rajongasz)	438	s	lts	lt	ts	linking vowel varies
sellent	szellent	[/V][Prs.NDef.3Pl]	0.3218048029392521	1798	nt	n	t	2	sellentenek	szellentenek	enek	142	-0.7806965400749013	NA	NA	NA	NA	NA	NA	NA	FALSE	3Pl (rajonganak)	440	NA	NA	nt	NA	linking vowel always
ost	oszt	[/V][Prs.NDef.2Pl]	3.0325272520246824	923660	st	s	t	1	ostotok	osztotok	otok	139	-0.7899700842038627	NA	NA	NA	NA	NA	NA	NA	FALSE	2Pl (rajongotok)	268	NA	NA	st	NA	linking vowel always
rettent	rettent	[/V][Prs.NDef.3Pl]	0.951243885174646	7660	nt	n	t	2	rettentenek	rettentenek	enek	133	-0.809133243490872	NA	NA	NA	NA	NA	NA	NA	FALSE	3Pl (rajonganak)	440	NA	NA	nt	NA	linking vowel always
virrast	virraszt	[/V][Prs.NDef.2Sg]	1.3217323339652702	17977	st	s	t	2	virrastas	virrasztasz	as	133	-0.809133243490872	NA	NA	NA	NA	NA	NA	NA	FALSE	2Sg (rajongasz)	438	NA	NA	st	NA	linking vowel always
tilt	tilt	[/V][Prs.1Sg›2]	2.4688841658205796	252272	lt	l	t	1	tiltalak	tiltalak	alak	132	-0.812410953252108	lak	tiltlak	tiltlak	12	-1.853803638410333	11	2.3978952727983707	TRUE	1Sg›2 (rajongalak)	228	l	ltl	lt	tl	linking vowel varies
sippant	szippant	[/V][Prs.NDef.2Sg]	1.4127220368204705	22167	nt	n	t	2	sippantas	szippantasz	as	130	-0.8190415321511211	s	sippants	szippantsz	1	-2.932984884457958	130	4.867534450455582	TRUE	2Sg (rajongasz)	438	s	nts	nt	ts	linking vowel varies
füṯṯent	füttyent	[/V][Prs.NDef.3Pl]	0.5728431493968784	3205	nt	n	t	2	füṯṯentenek	füttyentenek	enek	129	-0.8223951741587089	NA	NA	NA	NA	NA	NA	NA	FALSE	3Pl (rajonganak)	440	NA	NA	nt	NA	linking vowel always
jajong	jajong	[/V][Prs.NDef.3Pl]	0.38214543272564394	2066	ng	n	g	2	jajonganak	jajonganak	anak	129	-0.8223951741587089	nak	jajongnak	jajongnak	63	-1.133644335004376	2.0476190476190474	0.7166776779701394	TRUE	3Pl (rajonganak)	440	n	ngn	ng	gn	linking vowel varies
poṯṯant	pottyant	[/V][Prs.NDef.3Pl]	0.7604782427615733	4937	nt	n	t	2	poṯṯantanak	pottyantanak	anak	129	-0.8223951741587089	NA	NA	NA	NA	NA	NA	NA	FALSE	3Pl (rajonganak)	440	NA	NA	nt	NA	linking vowel always
durrant	durrant	[/V][Prs.NDef.3Pl]	0.6315628272979901	3669	nt	n	t	2	durrantanak	durrantanak	anak	128	-0.8257749148100895	NA	NA	NA	NA	NA	NA	NA	FALSE	3Pl (rajonganak)	440	NA	NA	nt	NA	linking vowel always
végrehajt	végrehajt	[/V][Prs.NDef.2Sg]	2.3635815912942486	197955	jt	j	t	3	végrehajtas	végrehajtasz	as	128	-0.8257749148100895	s	végrehajts	végrehajtsz	1	-2.932984884457958	128	4.852030263919617	TRUE	2Sg (rajongasz)	438	s	jts	jt	ts	linking vowel varies
mulast	mulaszt	[/V][Prs.NDef.2Sg]	1.5291884202488326	28985	st	s	t	2	mulastas	mulasztasz	as	123	-0.84307977301856	NA	NA	NA	NA	NA	NA	NA	FALSE	2Sg (rajongasz)	438	NA	NA	st	NA	linking vowel always
pattint	pattint	[/V][Prs.NDef.3Pl]	1.1739875154287156	12793	nt	n	t	2	pattintanak	pattintanak	anak	122	-0.8466250537832096	NA	NA	NA	NA	NA	NA	NA	FALSE	3Pl (rajonganak)	440	NA	NA	nt	NA	linking vowel always
ment	ment	[/V][Prs.1Sg›2]	2.6656885548669886	396893	nt	n	t	1	mentelek	mentelek	elek	121	-0.8501995141415077	lek	mentlek	mentlek	2	-2.6319548887939765	60.5	4.102643365036796	TRUE	1Sg›2 (rajongalak)	228	l	ntl	nt	tl	linking vowel varies
fárast	fáraszt	[/V][Prs.NDef.2Sg]	1.459131449358052	24667	st	s	t	2	fárastas	fárasztasz	as	118	-0.8611028771518324	NA	NA	NA	NA	NA	NA	NA	FALSE	2Sg (rajongasz)	438	NA	NA	st	NA	linking vowel always
kíšért	kísért	[/V][Prs.NDef.2Sg]	1.5551849523789012	30773	rt	r	t	2	kíšértes	kísértesz	es	118	-0.8611028771518324	s	kíšérts	kísértsz	2	-2.6319548887939765	59	4.07753744390572	TRUE	2Sg (rajongasz)	438	s	rts	rt	ts	linking vowel varies
tévest	téveszt	[/V][Prs.NDef.2Sg]	1.7844276275827178	52169	st	s	t	2	tévestes	tévesztesz	es	117	-0.8647990227117962	NA	NA	NA	NA	NA	NA	NA	FALSE	2Sg (rajongasz)	438	NA	NA	st	NA	linking vowel always
érint	érint	[/V][Prs.1Sg›2]	3.006391077264476	869713	nt	n	t	2	érintelek	érintelek	elek	115	-0.8722870441043462	lek	érintlek	érintlek	13	-1.819041532151121	8.846153846153847	2.1799827709017134	TRUE	1Sg›2 (rajongalak)	228	l	ntl	nt	tl	linking vowel varies
šújt	sújt	[/V][Prs.NDef.2Sg]	2.2020777650972594	136478	jt	j	t	1	šújtas	sújtasz	as	113	-0.8799064409745381	s	šújts	sújtsz	2	-2.6319548887939765	56.5	4.034240638152395	TRUE	2Sg (rajongasz)	438	s	jts	jt	ts	linking vowel varies
mereng	mereng	[/V][Prs.NDef.2Pl]	1.2914445773647398	16766	ng	n	g	2	merengetek	merengetek	etek	1	-2.932984884457958	tek	merengtek	merengtek	112	-0.8837668617877762	0.008928571428571428	-4.718498871295094	TRUE	2Pl (rajongotok)	268	t	ngt	ng	gt	linking vowel varies
robbant	robbant	[/V][Prs.NDef.2Sg]	1.758706491233094	49169	nt	n	t	2	robbantas	robbantasz	as	111	-0.8876619056713004	NA	NA	NA	NA	NA	NA	NA	FALSE	2Sg (rajongasz)	438	NA	NA	nt	NA	linking vowel always
čüng	csüng	[/V][Prs.NDef.2Sg]	1.166350393228	12570	ng	n	g	1	čünges	csüngesz	es	12	-1.853803638410333	s	čüngs	csüngsz	110	-0.8915921992997328	0.10909090909090909	-2.2155737160044158	TRUE	2Sg (rajongasz)	438	s	ngs	ng	gs	linking vowel varies
čettint	csettint	[/V][Prs.NDef.2Sg]	0.981728402515666	8217	nt	n	t	2	čettintes	csettintesz	es	109	-0.8955583865173342	NA	NA	NA	NA	NA	NA	NA	FALSE	2Sg (rajongasz)	438	NA	NA	nt	NA	linking vowel always
čökkent	csökkent	[/V][Prs.NDef.2Sg]	3.104972005299955	1091332	nt	n	t	2	čökkentes	csökkentesz	es	109	-0.8955583865173342	NA	NA	NA	NA	NA	NA	NA	FALSE	2Sg (rajongasz)	438	NA	NA	nt	NA	linking vowel always
füllent	füllent	[/V][Prs.NDef.2Sg]	0.6628418926152654	3943	nt	n	t	2	füllentes	füllentesz	es	109	-0.8955583865173342	s	füllents	füllentsz	2	-2.6319548887939765	54.5	3.9982007016691985	TRUE	2Sg (rajongasz)	438	s	nts	nt	ts	linking vowel varies
hazaért	hazaért	[/V][Prs.NDef.2Pl]	-0.7370852320487241	157	rt	r	t	3	hazaértetek	hazaértetek	etek	109	-0.8955583865173342	NA	NA	NA	NA	NA	NA	NA	FALSE	2Pl (rajongotok)	268	NA	NA	rt	NA	linking vowel always
bossant	bosszant	[/V][Prs.NDef.2Sg]	1.6866614018736934	41653	nt	n	t	2	bossantas	bosszantasz	as	108	-0.8995611289710082	s	bossants	bosszantsz	1	-2.932984884457958	108	4.68213122712422	TRUE	2Sg (rajongasz)	438	s	nts	nt	ts	linking vowel varies
pussant	pusszant	[/V][Prs.1Sg›2]	-0.4766188513289148	286	nt	n	t	2	pussantalak	pusszantalak	alak	107	-0.9036011067727482	lak	pussantlak	pusszantlak	60	-1.1548336340743142	1.7833333333333334	0.5784842722398056	TRUE	1Sg›2 (rajongalak)	228	l	ntl	nt	tl	linking vowel varies
šuhint	suhint	[/V][Prs.NDef.3Pl]	0.7173226386739786	4470	nt	n	t	2	šuhintanak	suhintanak	anak	107	-0.9036011067727482	NA	NA	NA	NA	NA	NA	NA	FALSE	3Pl (rajonganak)	440	NA	NA	nt	NA	linking vowel always
árast	áraszt	[/V][Prs.1Sg›2]	2.0384301389270374	93630	st	s	t	2	árastalak	árasztalak	alak	107	-0.9036011067727482	lak	árastlak	árasztlak	3	-2.455863629738295	35.666666666666664	3.574216545793796	TRUE	1Sg›2 (rajongalak)	228	l	stl	st	tl	linking vowel varies
kukkant	kukkant	[/V][Prs.NDef.3Pl]	0.995564582543706	8483	nt	n	t	2	kukkantanak	kukkantanak	anak	104	-0.9159515451591774	NA	NA	NA	NA	NA	NA	NA	FALSE	3Pl (rajonganak)	440	NA	NA	nt	NA	linking vowel always
emést	emészt	[/V][Prs.NDef.2Sg]	1.792510213214763	53149	st	s	t	2	eméstes	emésztesz	es	103	-0.9201476597527856	NA	NA	NA	NA	NA	NA	NA	FALSE	2Sg (rajongasz)	438	NA	NA	st	NA	linking vowel always
hint	hint	[/V][Prs.NDef.2Sg]	1.5869611793795713	33109	nt	n	t	1	hintes	hintesz	es	102	-0.9243847126960404	s	hints	hintsz	2	-2.6319548887939765	51	3.9318256327243257	TRUE	2Sg (rajongasz)	438	s	nts	nt	ts	linking vowel varies
rejt	rejt	[/V][Prs.1Sg›2]	2.5010631926907587	271674	jt	j	t	1	rejtelek	rejtelek	elek	102	-0.9243847126960404	lek	rejtlek	rejtlek	4	-2.3309248931299953	25.5	3.2386784521643803	TRUE	1Sg›2 (rajongalak)	228	l	jtl	jt	tl	linking vowel varies
tölt	tölt	[/V][Prs.1Sg›2]	3.4380290110614276	2349708	lt	l	t	1	töltelek	töltelek	elek	101	-0.9286635106753152	lek	töltlek	töltlek	1	-2.932984884457958	101	4.61512051684126	TRUE	1Sg›2 (rajongalak)	228	l	ltl	lt	tl	linking vowel varies
sállong	szállong	[/V][Prs.NDef.3Pl]	0.08321246905448124	1038	ng	n	g	2	sállonganak	szállonganak	anak	100	-0.9329848844579578	nak	sállongnak	szállongnak	53	-1.2087090148571689	1.8867924528301887	0.6348782724359695	TRUE	3Pl (rajonganak)	440	n	ngn	ng	gn	linking vowel varies
ömleng	ömleng	[/V][Prs.NDef.3Pl]	0.2612518642658714	1564	ng	n	g	2	ömlengenek	ömlengenek	enek	100	-0.9329848844579578	nek	ömlengnek	ömlengnek	7	-2.087886844443701	14.285714285714286	2.659260036932778	TRUE	3Pl (rajonganak)	440	n	ngn	ng	gn	linking vowel varies
ömlest	ömleszt	[/V][Prs.NDef.3Pl]	1.0226066659477666	9028	st	s	t	2	ömlestenek	ömlesztenek	enek	98	-0.9417588087654628	nek	ömlestnek	ömlesztnek	1	-2.932984884457958	98	4.584967478670572	TRUE	3Pl (rajonganak)	440	n	stn	st	tn	linking vowel varies
reng	reng	[/V][Prs.NDef.3Pl]	1.2320515955366076	14623	ng	n	g	1	rengenek	rengenek	enek	97	-0.946213150191713	nek	rengnek	rengnek	24	-1.552773642746352	4.041666666666667	1.3966571481554373	TRUE	3Pl (rajonganak)	440	n	ngn	ng	gn	linking vowel varies
gerjest	gerjeszt	[/V][Prs.NDef.2Sg]	1.5671280377017365	31631	st	s	t	2	gerjestes	gerjesztesz	es	95	-0.95526127916911	NA	NA	NA	NA	NA	NA	NA	FALSE	2Sg (rajongasz)	438	NA	NA	st	NA	linking vowel always
čippent	csippent	[/V][Prs.NDef.3Pl]	0.4818213950430548	2599	nt	n	t	2	čippentenek	csippentenek	enek	94	-0.9598570308582592	NA	NA	NA	NA	NA	NA	NA	FALSE	3Pl (rajonganak)	440	NA	NA	nt	NA	linking vowel always
kíšért	kísért	[/V][Prs.1Sg›2]	1.5551849523789012	30773	rt	r	t	2	kíšértelek	kísértelek	elek	93	-0.9645019359040228	lek	kíšértlek	kísértlek	1	-2.932984884457958	93	4.532599493153256	TRUE	1Sg›2 (rajongalak)	228	l	rtl	rt	tl	linking vowel varies
rémist	rémiszt	[/V][Prs.NDef.3Pl]	0.8152806882107829	5601	st	s	t	2	rémistenek	rémisztenek	enek	93	-0.9645019359040228	NA	NA	NA	NA	NA	NA	NA	FALSE	3Pl (rajonganak)	440	NA	NA	st	NA	linking vowel always
veršeng	verseng	[/V][Prs.NDef.2Sg]	1.673041590197379	40367	ng	n	g	2	veršenges	versengesz	es	15	-1.756893625402277	s	veršengs	versengsz	92	-0.9691970571124026	0.16304347826086957	-1.8137383759468302	TRUE	2Sg (rajongasz)	438	s	ngs	ng	gs	linking vowel varies
ugrast	ugraszt	[/V][Prs.NDef.3Pl]	0.8064292182407374	5488	st	s	t	2	ugrastanak	ugrasztanak	anak	91	-0.9739434921368644	NA	NA	NA	NA	NA	NA	NA	FALSE	3Pl (rajonganak)	440	NA	NA	st	NA	linking vowel always
bánt	bánt	[/V][Prs.NDef.2Pl]	2.302654646830123	172044	nt	n	t	1	bántotok	bántotok	otok	89	-0.983594877813045	tok	bánttok	bánttok	1	-2.932984884457958	89	4.48863636973214	TRUE	2Pl (rajongotok)	268	t	ntt	nt	tt	linking vowel varies
terjest	terjeszt	[/V][Prs.NDef.2Pl]	2.4984882437993483	270068	st	s	t	2	terjestetek	terjesztetek	etek	89	-0.983594877813045	tek	terjesttek	terjeszttek	1	-2.932984884457958	89	4.48863636973214	TRUE	2Pl (rajongotok)	268	t	stt	st	tt	linking vowel varies
salast	szalaszt	[/V][Prs.NDef.2Sg]	1.165866422570047	12556	st	s	t	2	salastas	szalasztasz	as	88	-0.9885022123077892	NA	NA	NA	NA	NA	NA	NA	FALSE	2Sg (rajongasz)	438	NA	NA	st	NA	linking vowel always
borzong	borzong	[/V][Prs.NDef.2Sg]	1.0175746771538423	8924	ng	n	g	2	borzongas	borzongasz	as	5	-2.234014880121939	s	borzongs	borzongsz	85	-1.0035659587436652	0.058823529411764705	-2.833213344056216	TRUE	2Sg (rajongasz)	438	s	ngs	ng	gs	linking vowel varies
kérd	kérd	[/V][Prs.1Sg›2]	1.9986204382455903	85429	rd	r	d	1	kérdelek	kérdelek	elek	85	-1.0035659587436652	lek	kérdlek	kérdlek	43	-1.2995164288783714	1.9767441860465116	0.6814511407967541	TRUE	1Sg›2 (rajongalak)	228	l	rdl	rd	dl	linking vowel varies
peng	peng	[/V][Prs.NDef.3Pl]	0.8837865278753886	6558	ng	n	g	1	pengenek	pengenek	enek	84	-1.0087055983960762	nek	pengnek	pengnek	41	-1.3202010277382223	2.048780487804878	0.7172447321390059	TRUE	3Pl (rajonganak)	440	n	ngn	ng	gn	linking vowel varies
šápast	sápaszt	[/V][Prs.NDef.3Pl]	-0.04200528746826889	778	st	s	t	2	šápastanak	sápasztanak	anak	84	-1.0087055983960762	NA	NA	NA	NA	NA	NA	NA	FALSE	3Pl (rajonganak)	440	NA	NA	st	NA	linking vowel always
ḏűjt	gyűjt	[/V][Prs.1Sg›2]	2.9400629622305536	746531	jt	j	t	1	ḏűjtelek	gyűjtelek	elek	83	-1.0139067920818838	NA	NA	NA	NA	NA	NA	NA	FALSE	1Sg›2 (rajongalak)	228	NA	NA	jt	NA	linking vowel always
ujjong	ujjong	[/V][Prs.NDef.2Sg]	1.3958430545563227	21322	ng	n	g	2	ujjongas	ujjongasz	as	10	-1.9329848844579576	s	ujjongs	ujjongsz	83	-1.0139067920818838	0.12048192771084337	-2.1162555148025524	TRUE	2Sg (rajongasz)	438	s	ngs	ng	gs	linking vowel varies
vakkant	vakkant	[/V][Prs.NDef.3Pl]	0.34324707346387573	1889	nt	n	t	2	vakkantanak	vakkantanak	anak	83	-1.0139067920818838	NA	NA	NA	NA	NA	NA	NA	FALSE	3Pl (rajonganak)	440	NA	NA	nt	NA	linking vowel always
koppint	koppint	[/V][Prs.NDef.2Sg]	1.548242693541363	30285	nt	n	t	2	koppintas	koppintasz	as	82	-1.019171032074241	NA	NA	NA	NA	NA	NA	NA	FALSE	2Sg (rajongasz)	438	NA	NA	nt	NA	linking vowel always
őrjöng	őrjöng	[/V][Prs.NDef.2Sg]	1.1505535667721816	12121	ng	n	g	2	őrjönges	őrjöngesz	es	11	-1.8915921992997329	s	őrjöngs	őrjöngsz	82	-1.019171032074241	0.13414634146341464	-2.0088239744658827	TRUE	2Sg (rajongasz)	438	s	ngs	ng	gs	linking vowel varies
lobbant	lobbant	[/V][Prs.NDef.3Pl]	1.0172338821839055	8917	nt	n	t	2	lobbantanak	lobbantanak	anak	81	-1.024499865579308	NA	NA	NA	NA	NA	NA	NA	FALSE	3Pl (rajonganak)	440	NA	NA	nt	NA	linking vowel always
peng	peng	[/V][Prs.NDef.2Pl]	0.8837865278753886	6558	ng	n	g	1	pengetek	pengetek	etek	81	-1.024499865579308	tek	pengtek	pengtek	40	-1.3309248931299955	2.025	0.7055697005585024	TRUE	2Pl (rajongotok)	268	t	ngt	ng	gt	linking vowel varies
ráng	ráng	[/V][Prs.NDef.3Pl]	1.3527524056886966	19308	ng	n	g	1	ránganak	ránganak	anak	80	-1.0298948974660145	nak	rángnak	rángnak	20	-1.6319548887939763	4	1.3862943611198906	TRUE	3Pl (rajonganak)	440	n	ngn	ng	gn	linking vowel varies
kérd	kérd	[/V][Prs.NDef.2Sg]	1.9986204382455903	85429	rd	r	d	1	kérdes	kérdesz	es	79	-1.0353577931675164	s	kérds	kérdsz	2	-2.6319548887939765	39.5	3.676300671907076	TRUE	2Sg (rajongasz)	438	s	rds	rd	ds	linking vowel varies
megšért	megsért	[/V][Prs.1Sg›2]	2.1871545349738746	131868	rt	r	t	2	megšértelek	megsértelek	elek	79	-1.0353577931675164	lek	megšértlek	megsértlek	2	-2.6319548887939765	39.5	3.676300671907076	TRUE	1Sg›2 (rajongalak)	228	l	rtl	rt	tl	linking vowel varies
sámfejt	számfejt	[/V][Prs.NDef.3Pl]	0.4032746675562354	2169	jt	j	t	2	sámfejtenek	számfejtenek	enek	79	-1.0353577931675164	NA	NA	NA	NA	NA	NA	NA	FALSE	3Pl (rajonganak)	440	NA	NA	jt	NA	linking vowel always
šüvölt	süvölt	[/V][Prs.NDef.3Pl]	0.4673803888919811	2514	lt	l	t	2	šüvöltenek	süvöltenek	enek	79	-1.0353577931675164	NA	NA	NA	NA	NA	NA	NA	FALSE	3Pl (rajonganak)	440	NA	NA	lt	NA	linking vowel always
pillant	pillant	[/V][Prs.NDef.2Pl]	2.0275762625908595	91319	nt	n	t	2	pillantotok	pillantotok	otok	78	-1.0408902817674774	tok	pillanttok	pillanttok	1	-2.932984884457958	78	4.356708826689592	TRUE	2Pl (rajongotok)	268	t	ntt	nt	tt	linking vowel varies
márt	márt	[/V][Prs.NDef.2Sg]	1.600189576284433	34133	rt	r	t	1	mártas	mártasz	as	77	-1.046494159285476	s	márts	mártsz	1	-2.932984884457958	77	4.343805421853684	TRUE	2Sg (rajongasz)	438	s	rts	rt	ts	linking vowel varies
ont	ont	[/V][Prs.NDef.2Pl]	1.7436264299947593	47491	nt	n	t	1	ontotok	ontotok	otok	77	-1.046494159285476	NA	NA	NA	NA	NA	NA	NA	FALSE	2Pl (rajongotok)	268	NA	NA	nt	NA	linking vowel always
ring	ring	[/V][Prs.NDef.2Sg]	1.9599496550527609	78151	ng	n	g	1	ringas	ringasz	as	9	-1.978742375018633	s	rings	ringsz	77	-1.046494159285476	0.11688311688311688	-2.1465808445174646	TRUE	2Sg (rajongasz)	438	s	ngs	ng	gs	linking vowel varies
halast	halaszt	[/V][Prs.NDef.2Sg]	1.7242144340664431	45415	st	s	t	2	halastas	halasztasz	as	76	-1.0521712921771664	NA	NA	NA	NA	NA	NA	NA	FALSE	2Sg (rajongasz)	438	NA	NA	st	NA	linking vowel always
kérd	kérd	[/V][Prs.NDef.3Pl]	1.9986204382455903	85429	rd	r	d	1	kérdenek	kérdenek	enek	76	-1.0521712921771664	nek	kérdnek	kérdnek	65	-1.1200715278151023	1.1692307692307693	0.15634607039069404	TRUE	3Pl (rajonganak)	440	n	rdn	rd	dn	linking vowel varies
old	old	[/V][Prs.NDef.2Pl]	2.8249058973828483	572652	ld	l	d	1	oldotok	oldotok	otok	75	-1.0579236210662577	NA	NA	NA	NA	NA	NA	NA	FALSE	2Pl (rajongotok)	268	NA	NA	ld	NA	linking vowel always
ébrest	ébreszt	[/V][Prs.1Sg›2]	2.0144439356578423	88599	st	s	t	2	ébrestelek	ébresztelek	elek	75	-1.0579236210662577	NA	NA	NA	NA	NA	NA	NA	FALSE	1Sg›2 (rajongalak)	228	NA	NA	st	NA	linking vowel always
koccint	koccint	[/V][Prs.NDef.2Sg]	1.2511384697817134	15280	nt	n	t	2	koccintas	koccintasz	as	73	-1.069662024337502	NA	NA	NA	NA	NA	NA	NA	FALSE	2Sg (rajongasz)	438	NA	NA	nt	NA	linking vowel always
jukast	lyukaszt	[/V][Prs.NDef.3Pl]	0.8337996310399011	5845	st	s	t	2	jukastanak	lyukasztanak	anak	73	-1.069662024337502	NA	NA	NA	NA	NA	NA	NA	FALSE	3Pl (rajonganak)	440	NA	NA	st	NA	linking vowel always
izzast	izzaszt	[/V][Prs.NDef.3Pl]	0.5758140809459471	3227	st	s	t	2	izzastanak	izzasztanak	anak	72	-1.0756523880266893	NA	NA	NA	NA	NA	NA	NA	FALSE	3Pl (rajonganak)	440	NA	NA	st	NA	linking vowel always
sellent	szellent	[/V][Prs.NDef.2Sg]	0.3218048029392521	1798	nt	n	t	2	sellentes	szellentesz	es	72	-1.0756523880266893	NA	NA	NA	NA	NA	NA	NA	FALSE	2Sg (rajongasz)	438	NA	NA	nt	NA	linking vowel always
