word1	word2	segment1	segment2	dist	phon_dist	length
mond	kukkant	"[""m"", ""o"", ""-"", ""-"", ""-"", ""n"", ""d""]"	"[""k"", ""u"", ""k"", ""k"", ""a"", ""n"", ""t""]"	[0.85, 0.48275862068965514, 1.0, 1.0, 1.0, 0.0, 0.5588235294117647]	4.89158215010142	7
mond	šuhint	"[""m"", ""o"", ""-"", ""-"", ""n"", ""d""]"	"[""š"", ""u"", ""h"", ""i"", ""n"", ""t""]"	[0.9393939393939394, 0.48275862068965514, 1.0, 1.0, 0.0, 0.5588235294117647]	3.9809760894953596	6
mond	hajt	"[""m"", ""o"", ""n"", ""d""]"	"[""h"", ""a"", ""j"", ""t""]"	[0.8823529411764706, 0.6206896551724138, 0.7931034482758621, 0.5588235294117647]	2.8549695740365113	4
mond	dönt	"[""m"", ""o"", ""n"", ""d""]"	"[""d"", ""ö"", ""n"", ""t""]"	[0.8571428571428572, 0.6, 0.0, 0.5588235294117647]	2.015966386554622	4
mond	vált	"[""m"", ""o"", ""n"", ""d""]"	"[""v"", ""á"", ""l"", ""t""]"	[0.6842105263157895, 0.7878787878787878, 0.7142857142857143, 0.5588235294117647]	2.7451985578920564	4
mond	hullong	"[""m"", ""-"", ""-"", ""-"", ""o"", ""n"", ""d""]"	"[""h"", ""u"", ""l"", ""l"", ""o"", ""n"", ""g""]"	[0.8823529411764706, 1.0, 1.0, 1.0, 0.0, 0.0, 0.7]	4.58235294117647	7
mond	tévest	"[""-"", ""-"", ""m"", ""o"", ""n"", ""d""]"	"[""t"", ""é"", ""v"", ""e"", ""s"", ""t""]"	[1.0, 1.0, 0.6842105263157895, 0.8378378378378378, 0.8648648648648649, 0.5588235294117647]	4.9457367584302565	6
mond	gerjest	"[""m"", ""o"", ""n"", ""-"", ""-"", ""-"", ""d""]"	"[""g"", ""e"", ""r"", ""j"", ""e"", ""s"", ""t""]"	[0.75, 0.8378378378378378, 0.7142857142857143, 1.0, 1.0, 1.0, 0.5588235294117647]	5.860947081535317	7
mond	vest	"[""m"", ""o"", ""n"", ""d""]"	"[""v"", ""e"", ""s"", ""t""]"	[0.6842105263157895, 0.8378378378378378, 0.8648648648648649, 0.5588235294117647]	2.9457367584302565	4
mond	kelt	"[""m"", ""o"", ""n"", ""d""]"	"[""k"", ""e"", ""l"", ""t""]"	[0.85, 0.8378378378378378, 0.7142857142857143, 0.5588235294117647]	2.960947081535317	4
mond	riast	"[""m"", ""-"", ""o"", ""n"", ""d""]"	"[""r"", ""i"", ""a"", ""s"", ""t""]"	[0.8846153846153846, 1.0, 0.6206896551724138, 0.8648648648648649, 0.5588235294117647]	3.928993434064428	5
mond	állong	"[""-"", ""-"", ""m"", ""o"", ""n"", ""d""]"	"[""á"", ""l"", ""l"", ""o"", ""n"", ""g""]"	[1.0, 1.0, 0.8846153846153846, 0.0, 0.0, 0.7]	3.5846153846153843	6
mond	füröst	"[""m"", ""o"", ""n"", ""-"", ""-"", ""d""]"	"[""f"", ""ü"", ""r"", ""ö"", ""s"", ""t""]"	[0.8333333333333334, 0.7435897435897436, 0.7142857142857143, 1.0, 1.0, 0.5588235294117647]	4.8500323206205564	6
mond	támast	"[""-"", ""-"", ""m"", ""o"", ""n"", ""d""]"	"[""t"", ""á"", ""m"", ""a"", ""s"", ""t""]"	[1.0, 1.0, 0.0, 0.6206896551724138, 0.8648648648648649, 0.5588235294117647]	4.044378049449043	6
mond	sánt	"[""m"", ""o"", ""n"", ""d""]"	"[""s"", ""á"", ""n"", ""t""]"	[0.9393939393939394, 0.7878787878787878, 0.0, 0.5588235294117647]	2.286096256684492	4
mond	önt	"[""m"", ""o"", ""n"", ""d""]"	"[""-"", ""ö"", ""n"", ""t""]"	[1.0, 0.6, 0.0, 0.5588235294117647]	2.158823529411765	4
mond	billent	"[""m"", ""-"", ""-"", ""-"", ""o"", ""n"", ""d""]"	"[""b"", ""i"", ""l"", ""l"", ""e"", ""n"", ""t""]"	[0.5, 1.0, 1.0, 1.0, 0.8378378378378378, 0.0, 0.5588235294117647]	4.896661367249602	7
mond	dülöng	"[""m"", ""-"", ""-"", ""o"", ""n"", ""d""]"	"[""d"", ""ü"", ""l"", ""ö"", ""n"", ""g""]"	[0.8571428571428572, 1.0, 1.0, 0.6, 0.0, 0.7]	4.1571428571428575	6
mond	firkant	"[""m"", ""-"", ""-"", ""-"", ""o"", ""n"", ""d""]"	"[""f"", ""i"", ""r"", ""k"", ""a"", ""n"", ""t""]"	[0.8333333333333334, 1.0, 1.0, 1.0, 0.6206896551724138, 0.0, 0.5588235294117647]	5.012846517917512	7
mond	rikolt	"[""-"", ""-"", ""m"", ""o"", ""n"", ""d""]"	"[""r"", ""i"", ""k"", ""o"", ""l"", ""t""]"	[1.0, 1.0, 0.85, 0.0, 0.7142857142857143, 0.5588235294117647]	4.123109243697479	6
mond	villong	"[""m"", ""-"", ""-"", ""-"", ""o"", ""n"", ""d""]"	"[""v"", ""i"", ""l"", ""l"", ""o"", ""n"", ""g""]"	[0.6842105263157895, 1.0, 1.0, 1.0, 0.0, 0.0, 0.7]	4.38421052631579	7
mond	šerkent	"[""-"", ""-"", ""-"", ""m"", ""o"", ""n"", ""d""]"	"[""š"", ""e"", ""r"", ""k"", ""e"", ""n"", ""t""]"	[1.0, 1.0, 1.0, 0.85, 0.8378378378378378, 0.0, 0.5588235294117647]	5.246661367249603	7
mond	beleért	"[""m"", ""-"", ""-"", ""o"", ""-"", ""n"", ""d""]"	"[""b"", ""e"", ""l"", ""e"", ""é"", ""r"", ""t""]"	[0.5, 1.0, 1.0, 0.8378378378378378, 1.0, 0.7142857142857143, 0.5588235294117647]	5.610947081535317	7
mond	cuppant	"[""-"", ""-"", ""-"", ""m"", ""o"", ""n"", ""d""]"	"[""c"", ""u"", ""p"", ""p"", ""a"", ""n"", ""t""]"	[1.0, 1.0, 1.0, 0.7142857142857143, 0.6206896551724138, 0.0, 0.5588235294117647]	4.893798898869893	7
mond	vesejt	"[""m"", ""-"", ""-"", ""o"", ""n"", ""d""]"	"[""v"", ""e"", ""s"", ""e"", ""j"", ""t""]"	[0.6842105263157895, 1.0, 1.0, 0.8378378378378378, 0.7931034482758621, 0.5588235294117647]	4.873975341841254	6
mond	ölt	"[""m"", ""o"", ""n"", ""d""]"	"[""-"", ""ö"", ""l"", ""t""]"	[1.0, 0.6, 0.7142857142857143, 0.5588235294117647]	2.8731092436974794	4
mond	čavarint	"[""-"", ""-"", ""m"", ""o"", ""-"", ""-"", ""n"", ""d""]"	"[""č"", ""a"", ""v"", ""a"", ""r"", ""i"", ""n"", ""t""]"	[1.0, 1.0, 0.6842105263157895, 0.6206896551724138, 1.0, 1.0, 0.0, 0.5588235294117647]	5.863723710899968	8
mond	fold	"[""m"", ""o"", ""n"", ""d""]"	"[""f"", ""o"", ""l"", ""d""]"	[0.8333333333333334, 0.0, 0.7142857142857143, 0.0]	1.5476190476190477	4
mond	megdöbbent	"[""m"", ""-"", ""-"", ""-"", ""o"", ""-"", ""-"", ""-"", ""n"", ""d""]"	"[""m"", ""e"", ""g"", ""d"", ""ö"", ""b"", ""b"", ""e"", ""n"", ""t""]"	[0.0, 1.0, 1.0, 1.0, 0.6, 1.0, 1.0, 1.0, 0.0, 0.5588235294117647]	7.158823529411764	10
mond	salajt	"[""m"", ""o"", ""n"", ""-"", ""-"", ""d""]"	"[""s"", ""a"", ""l"", ""a"", ""j"", ""t""]"	[0.9393939393939394, 0.6206896551724138, 0.7142857142857143, 1.0, 1.0, 0.5588235294117647]	4.833192838263832	6
mond	tapint	"[""m"", ""o"", ""-"", ""-"", ""n"", ""d""]"	"[""t"", ""a"", ""p"", ""i"", ""n"", ""t""]"	[0.90625, 0.6206896551724138, 1.0, 1.0, 0.0, 0.5588235294117647]	4.085763184584178	6
mond	meghökkent	"[""m"", ""-"", ""-"", ""-"", ""o"", ""-"", ""-"", ""-"", ""n"", ""d""]"	"[""m"", ""e"", ""g"", ""h"", ""ö"", ""k"", ""k"", ""e"", ""n"", ""t""]"	[0.0, 1.0, 1.0, 1.0, 0.6, 1.0, 1.0, 1.0, 0.0, 0.5588235294117647]	7.158823529411764	10
mond	rettent	"[""m"", ""-"", ""-"", ""-"", ""o"", ""n"", ""d""]"	"[""r"", ""e"", ""t"", ""t"", ""e"", ""n"", ""t""]"	[0.8846153846153846, 1.0, 1.0, 1.0, 0.8378378378378378, 0.0, 0.5588235294117647]	5.281276751864987	7
mond	šetteng	"[""-"", ""-"", ""-"", ""m"", ""o"", ""n"", ""d""]"	"[""š"", ""e"", ""t"", ""t"", ""e"", ""n"", ""g""]"	[1.0, 1.0, 1.0, 0.90625, 0.8378378378378378, 0.0, 0.7]	5.444087837837838	7
mond	fejt	"[""m"", ""o"", ""n"", ""d""]"	"[""f"", ""e"", ""j"", ""t""]"	[0.8333333333333334, 0.8378378378378378, 0.7931034482758621, 0.5588235294117647]	3.0230981488587982	4
mond	függest	"[""m"", ""o"", ""-"", ""n"", ""-"", ""-"", ""d""]"	"[""f"", ""ü"", ""g"", ""g"", ""e"", ""s"", ""t""]"	[0.8333333333333334, 0.7435897435897436, 1.0, 0.8148148148148149, 1.0, 1.0, 0.5588235294117647]	5.950561421149656	7
mond	marast	"[""m"", ""o"", ""n"", ""-"", ""-"", ""d""]"	"[""m"", ""a"", ""r"", ""a"", ""s"", ""t""]"	[0.0, 0.6206896551724138, 0.7142857142857143, 1.0, 1.0, 0.5588235294117647]	3.8937988988698926	6
mond	rikkant	"[""-"", ""-"", ""-"", ""m"", ""o"", ""n"", ""d""]"	"[""r"", ""i"", ""k"", ""k"", ""a"", ""n"", ""t""]"	[1.0, 1.0, 1.0, 0.85, 0.6206896551724138, 0.0, 0.5588235294117647]	5.029513184584179	7
örvend	kering	"[""-"", ""ö"", ""r"", ""v"", ""e"", ""n"", ""d""]"	"[""k"", ""e"", ""r"", ""-"", ""i"", ""n"", ""g""]"	[1.0, 0.6470588235294117, 0.0, 1.0, 0.6, 0.0, 0.7]	3.947058823529412	7
örvend	rajong	"[""ö"", ""r"", ""v"", ""e"", ""n"", ""d""]"	"[""r"", ""a"", ""j"", ""o"", ""n"", ""g""]"	[0.8947368421052632, 0.935483870967742, 0.8260869565217391, 0.8378378378378378, 0.0, 0.7]	4.194145507432582	6
örvend	kösönt	"[""-"", ""ö"", ""r"", ""v"", ""e"", ""n"", ""d""]"	"[""k"", ""ö"", ""s"", ""-"", ""ö"", ""n"", ""t""]"	[1.0, 0.0, 0.6428571428571428, 1.0, 0.6470588235294117, 0.0, 0.5588235294117647]	3.848739495798319	7
örvend	veršeng	"[""-"", ""ö"", ""r"", ""v"", ""e"", ""n"", ""d""]"	"[""v"", ""e"", ""r"", ""š"", ""e"", ""n"", ""g""]"	[1.0, 0.6470588235294117, 0.0, 0.8666666666666667, 0.0, 0.0, 0.7]	3.2137254901960786	7
örvend	ért	"[""ö"", ""r"", ""v"", ""e"", ""n"", ""d""]"	"[""é"", ""r"", ""-"", ""-"", ""-"", ""t""]"	[0.7894736842105263, 0.0, 1.0, 1.0, 1.0, 0.5588235294117647]	4.348297213622291	6
örvend	tekint	"[""ö"", ""r"", ""v"", ""e"", ""n"", ""d""]"	"[""t"", ""e"", ""k"", ""i"", ""n"", ""t""]"	[0.9565217391304348, 0.875, 0.9, 0.6, 0.0, 0.5588235294117647]	3.8903452685422	6
örvend	tart	"[""ö"", ""r"", ""v"", ""e"", ""n"", ""d""]"	"[""-"", ""t"", ""-"", ""a"", ""r"", ""t""]"	[1.0, 0.8484848484848485, 1.0, 0.6296296296296297, 0.7142857142857143, 0.5588235294117647]	4.751223721811957	6
örvend	čeng	"[""ö"", ""r"", ""v"", ""e"", ""n"", ""d""]"	"[""-"", ""č"", ""-"", ""e"", ""n"", ""g""]"	[1.0, 0.8787878787878788, 1.0, 0.0, 0.0, 0.7]	3.578787878787879	6
örvend	hord	"[""ö"", ""r"", ""v"", ""e"", ""n"", ""d""]"	"[""-"", ""-"", ""h"", ""o"", ""r"", ""d""]"	[1.0, 1.0, 0.7142857142857143, 0.8378378378378378, 0.7142857142857143, 0.0]	4.2664092664092665	6
örvend	tolong	"[""-"", ""ö"", ""r"", ""v"", ""e"", ""n"", ""d""]"	"[""t"", ""o"", ""l"", ""-"", ""o"", ""n"", ""g""]"	[1.0, 0.6, 0.11764705882352944, 1.0, 0.8378378378378378, 0.0, 0.7]	4.255484896661367	7
örvend	megért	"[""ö"", ""r"", ""v"", ""e"", ""n"", ""d""]"	"[""m"", ""e"", ""g"", ""é"", ""r"", ""t""]"	[0.9459459459459459, 0.875, 0.8571428571428572, 0.5714285714285714, 0.7142857142857143, 0.5588235294117647]	4.522626618214853	6
örvend	áld	"[""ö"", ""r"", ""v"", ""e"", ""n"", ""d""]"	"[""á"", ""l"", ""-"", ""-"", ""-"", ""d""]"	[0.8974358974358975, 0.11764705882352944, 1.0, 1.0, 1.0, 0.0]	4.015082956259427	6
örvend	ságuld	"[""ö"", ""r"", ""v"", ""e"", ""n"", ""d""]"	"[""s"", ""á"", ""g"", ""u"", ""l"", ""d""]"	[0.9090909090909091, 0.935483870967742, 0.8571428571428572, 0.8918918918918919, 0.7142857142857143, 0.0]	4.3078952433791144	6
örvend	sorong	"[""-"", ""ö"", ""r"", ""v"", ""e"", ""n"", ""d""]"	"[""s"", ""o"", ""r"", ""-"", ""o"", ""n"", ""g""]"	[1.0, 0.6, 0.0, 1.0, 0.8378378378378378, 0.0, 0.7]	4.1378378378378375	7
örvend	ṉújt	"[""ö"", ""r"", ""v"", ""e"", ""n"", ""d""]"	"[""-"", ""ṉ"", ""ú"", ""-"", ""j"", ""t""]"	[1.0, 0.8, 0.8620689655172413, 1.0, 0.7931034482758621, 0.5588235294117647]	5.013995943204868	6
örvend	árt	"[""ö"", ""r"", ""v"", ""e"", ""n"", ""d""]"	"[""á"", ""r"", ""-"", ""-"", ""-"", ""t""]"	[0.8974358974358975, 0.0, 1.0, 1.0, 1.0, 0.5588235294117647]	4.456259426847662	6
örvend	ajánl	"[""ö"", ""r"", ""v"", ""e"", ""n"", ""d""]"	"[""a"", ""j"", ""-"", ""á"", ""n"", ""l""]"	[0.8378378378378378, 0.44999999999999996, 1.0, 0.8064516129032258, 0.0, 0.868421052631579]	3.9627105033726426	6
örvend	bojong	"[""ö"", ""r"", ""v"", ""e"", ""n"", ""d""]"	"[""b"", ""o"", ""j"", ""o"", ""n"", ""g""]"	[0.9512195121951219, 0.9459459459459459, 0.8260869565217391, 0.8378378378378378, 0.0, 0.7]	4.261090252500645	6
örvend	zeng	"[""ö"", ""r"", ""v"", ""e"", ""n"", ""d""]"	"[""-"", ""z"", ""-"", ""e"", ""n"", ""g""]"	[1.0, 0.6774193548387097, 1.0, 0.0, 0.0, 0.7]	3.37741935483871	6
örvend	küld	"[""ö"", ""r"", ""v"", ""e"", ""n"", ""d""]"	"[""-"", ""-"", ""k"", ""ü"", ""l"", ""d""]"	[1.0, 1.0, 0.9, 0.7894736842105263, 0.7142857142857143, 0.0]	4.40375939849624	6
örvend	pillant	"[""-"", ""ö"", ""r"", ""v"", ""e"", ""n"", ""d""]"	"[""p"", ""i"", ""l"", ""l"", ""a"", ""n"", ""t""]"	[1.0, 0.6666666666666667, 0.11764705882352944, 0.8333333333333334, 0.6296296296296297, 0.0, 0.5588235294117647]	3.806100217864924	7
örvend	felejt	"[""ö"", ""r"", ""v"", ""e"", ""n"", ""d""]"	"[""f"", ""e"", ""l"", ""e"", ""j"", ""t""]"	[0.8918918918918919, 0.875, 0.8333333333333334, 0.0, 0.7931034482758621, 0.5588235294117647]	3.9521522029128517	6
örvend	jelent	"[""ö"", ""r"", ""v"", ""e"", ""n"", ""d""]"	"[""j"", ""e"", ""l"", ""e"", ""n"", ""t""]"	[0.8918918918918919, 0.875, 0.8333333333333334, 0.0, 0.0, 0.5588235294117647]	3.1590487546369896	6
örvend	lézeng	"[""ö"", ""r"", ""v"", ""e"", ""n"", ""d""]"	"[""l"", ""é"", ""z"", ""e"", ""n"", ""g""]"	[0.8947368421052632, 0.875, 0.8064516129032258, 0.0, 0.0, 0.7]	3.276188455008489	6
örvend	lappang	"[""-"", ""ö"", ""r"", ""v"", ""e"", ""n"", ""d""]"	"[""l"", ""a"", ""p"", ""p"", ""a"", ""n"", ""g""]"	[1.0, 0.8378378378378378, 0.9285714285714286, 0.8181818181818181, 0.6296296296296297, 0.0, 0.7]	4.914220714220715	7
örvend	kong	"[""ö"", ""r"", ""v"", ""e"", ""n"", ""d""]"	"[""-"", ""-"", ""k"", ""o"", ""n"", ""g""]"	[1.0, 1.0, 0.9, 0.8378378378378378, 0.0, 0.7]	4.437837837837837	6
örvend	töpreng	"[""-"", ""ö"", ""r"", ""v"", ""e"", ""n"", ""d""]"	"[""t"", ""ö"", ""p"", ""r"", ""e"", ""n"", ""g""]"	[1.0, 0.0, 0.9285714285714286, 0.8333333333333334, 0.0, 0.0, 0.7]	3.461904761904762	7
örvend	leng	"[""ö"", ""r"", ""v"", ""e"", ""n"", ""d""]"	"[""-"", ""l"", ""-"", ""e"", ""n"", ""g""]"	[1.0, 0.11764705882352944, 1.0, 0.0, 0.0, 0.7]	2.817647058823529	6
örvend	ront	"[""ö"", ""r"", ""v"", ""e"", ""n"", ""d""]"	"[""-"", ""r"", ""-"", ""o"", ""n"", ""t""]"	[1.0, 0.0, 1.0, 0.8378378378378378, 0.0, 0.5588235294117647]	3.396661367249602	6
örvend	čüng	"[""ö"", ""r"", ""v"", ""e"", ""n"", ""d""]"	"[""-"", ""č"", ""-"", ""ü"", ""n"", ""g""]"	[1.0, 0.8787878787878788, 1.0, 0.7894736842105263, 0.0, 0.7]	4.368261562998406	6
örvend	bánt	"[""ö"", ""r"", ""v"", ""e"", ""n"", ""d""]"	"[""-"", ""-"", ""b"", ""á"", ""n"", ""t""]"	[1.0, 1.0, 0.7391304347826086, 0.8064516129032258, 0.0, 0.5588235294117647]	4.104405577097599	6
örvend	kiált	"[""ö"", ""r"", ""v"", ""e"", ""n"", ""d""]"	"[""k"", ""i"", ""-"", ""á"", ""l"", ""t""]"	[0.9714285714285714, 0.8823529411764706, 1.0, 0.8064516129032258, 0.7142857142857143, 0.5588235294117647]	4.9333423692057465	6
örvend	ujjong	"[""ö"", ""r"", ""v"", ""e"", ""n"", ""d""]"	"[""u"", ""j"", ""j"", ""o"", ""n"", ""g""]"	[0.7297297297297297, 0.44999999999999996, 0.8260869565217391, 0.8378378378378378, 0.0, 0.7]	3.5436545240893063	6
örvend	fetreng	"[""-"", ""ö"", ""r"", ""v"", ""e"", ""n"", ""d""]"	"[""f"", ""e"", ""t"", ""r"", ""e"", ""n"", ""g""]"	[1.0, 0.6470588235294117, 0.8484848484848485, 0.8333333333333334, 0.0, 0.0, 0.7]	4.028877005347594	7
örvend	terjeng	"[""-"", ""ö"", ""r"", ""v"", ""e"", ""n"", ""d""]"	"[""t"", ""e"", ""r"", ""j"", ""e"", ""n"", ""g""]"	[1.0, 0.6470588235294117, 0.0, 0.8260869565217391, 0.0, 0.0, 0.7]	3.1731457800511507	7
örvend	int	"[""ö"", ""r"", ""v"", ""e"", ""n"", ""d""]"	"[""-"", ""-"", ""-"", ""i"", ""n"", ""t""]"	[1.0, 1.0, 1.0, 0.6, 0.0, 0.5588235294117647]	4.158823529411765	6
örvend	šejt	"[""ö"", ""r"", ""v"", ""e"", ""n"", ""d""]"	"[""-"", ""š"", ""-"", ""e"", ""j"", ""t""]"	[1.0, 0.7333333333333334, 1.0, 0.0, 0.7931034482758621, 0.5588235294117647]	4.08526031102096	6
örvend	küzd	"[""ö"", ""r"", ""v"", ""e"", ""n"", ""d""]"	"[""-"", ""-"", ""k"", ""ü"", ""z"", ""d""]"	[1.0, 1.0, 0.9, 0.7894736842105263, 0.7837837837837838, 0.0]	4.47325746799431	6
örvend	tátong	"[""ö"", ""r"", ""v"", ""e"", ""n"", ""d""]"	"[""t"", ""á"", ""t"", ""o"", ""n"", ""g""]"	[0.9565217391304348, 0.935483870967742, 0.9375, 0.8378378378378378, 0.0, 0.7]	4.3673434479360145	6
örvend	old	"[""ö"", ""r"", ""v"", ""e"", ""n"", ""d""]"	"[""o"", ""l"", ""-"", ""-"", ""-"", ""d""]"	[0.6, 0.11764705882352944, 1.0, 1.0, 1.0, 0.0]	3.7176470588235295	6
örvend	ḏújt	"[""ö"", ""r"", ""v"", ""e"", ""n"", ""d""]"	"[""-"", ""ḏ"", ""ú"", ""-"", ""j"", ""t""]"	[1.0, 0.8947368421052632, 0.8620689655172413, 1.0, 0.7931034482758621, 0.5588235294117647]	5.108732785310131	6
örvend	ejt	"[""ö"", ""r"", ""v"", ""e"", ""n"", ""d""]"	"[""-"", ""-"", ""-"", ""e"", ""j"", ""t""]"	[1.0, 1.0, 1.0, 0.0, 0.7931034482758621, 0.5588235294117647]	4.351926977687627	6
örvend	őrjöng	"[""ö"", ""r"", ""v"", ""e"", ""n"", ""d""]"	"[""ő"", ""r"", ""j"", ""ö"", ""n"", ""g""]"	[0.5555555555555556, 0.0, 0.8260869565217391, 0.6470588235294117, 0.0, 0.7]	2.728701335606706	6
örvend	zajong	"[""ö"", ""r"", ""v"", ""e"", ""n"", ""d""]"	"[""z"", ""a"", ""j"", ""o"", ""n"", ""g""]"	[0.9148936170212766, 0.935483870967742, 0.8260869565217391, 0.8378378378378378, 0.0, 0.7]	4.214302282348595	6
örvend	dühöng	"[""ö"", ""r"", ""v"", ""e"", ""n"", ""d""]"	"[""d"", ""ü"", ""h"", ""ö"", ""n"", ""g""]"	[0.9607843137254902, 0.8947368421052632, 0.7142857142857143, 0.6470588235294117, 0.0, 0.7]	3.916865693645879	6
örvend	dereng	"[""-"", ""ö"", ""r"", ""v"", ""e"", ""n"", ""d""]"	"[""d"", ""e"", ""r"", ""-"", ""e"", ""n"", ""g""]"	[1.0, 0.6470588235294117, 0.0, 1.0, 0.0, 0.0, 0.7]	3.3470588235294114	7
örvend	čapong	"[""ö"", ""r"", ""v"", ""e"", ""n"", ""d""]"	"[""č"", ""a"", ""p"", ""o"", ""n"", ""g""]"	[0.9555555555555556, 0.935483870967742, 0.8181818181818181, 0.8378378378378378, 0.0, 0.7]	4.247059082542954	6
örvend	félt	"[""ö"", ""r"", ""v"", ""e"", ""n"", ""d""]"	"[""-"", ""-"", ""f"", ""é"", ""l"", ""t""]"	[1.0, 1.0, 0.5789473684210527, 0.5714285714285714, 0.7142857142857143, 0.5588235294117647]	4.423485183547103	6
örvend	ring	"[""ö"", ""r"", ""v"", ""e"", ""n"", ""d""]"	"[""-"", ""r"", ""-"", ""i"", ""n"", ""g""]"	[1.0, 0.0, 1.0, 0.6, 0.0, 0.7]	3.3	6
örvend	üvölt	"[""ö"", ""r"", ""v"", ""e"", ""n"", ""d""]"	"[""ü"", ""-"", ""v"", ""ö"", ""l"", ""t""]"	[0.47058823529411764, 1.0, 0.0, 0.6470588235294117, 0.7142857142857143, 0.5588235294117647]	3.390756302521009	6
örvend	hajlong	"[""-"", ""ö"", ""r"", ""v"", ""e"", ""n"", ""d""]"	"[""h"", ""a"", ""j"", ""l"", ""o"", ""n"", ""g""]"	[1.0, 0.8378378378378378, 0.44999999999999996, 0.8333333333333334, 0.8378378378378378, 0.0, 0.7]	4.659009009009009	7
örvend	šért	"[""ö"", ""r"", ""v"", ""e"", ""n"", ""d""]"	"[""-"", ""š"", ""-"", ""é"", ""r"", ""t""]"	[1.0, 0.7333333333333334, 1.0, 0.5714285714285714, 0.7142857142857143, 0.5588235294117647]	4.5778711484593835	6
örvend	fárast	"[""ö"", ""r"", ""v"", ""e"", ""n"", ""d""]"	"[""f"", ""á"", ""r"", ""a"", ""s"", ""t""]"	[0.8918918918918919, 0.935483870967742, 0.8333333333333334, 0.6296296296296297, 0.8648648648648649, 0.5588235294117647]	4.714027120099226	6
örvend	žong	"[""ö"", ""r"", ""v"", ""e"", ""n"", ""d""]"	"[""-"", ""ž"", ""-"", ""o"", ""n"", ""g""]"	[1.0, 0.7575757575757576, 1.0, 0.8378378378378378, 0.0, 0.7]	4.295413595413596	6
örvend	feseng	"[""ö"", ""r"", ""v"", ""e"", ""n"", ""d""]"	"[""f"", ""e"", ""s"", ""e"", ""n"", ""g""]"	[0.8918918918918919, 0.875, 0.8666666666666667, 0.0, 0.0, 0.7]	3.3335585585585585	6
örvend	ellentmond	"[""ö"", ""r"", ""v"", ""e"", ""-"", ""-"", ""-"", ""-"", ""n"", ""d""]"	"[""e"", ""l"", ""l"", ""e"", ""n"", ""t"", ""m"", ""o"", ""n"", ""d""]"	[0.6470588235294117, 0.11764705882352944, 0.8333333333333334, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]	5.598039215686274	10
örvend	óhajt	"[""ö"", ""r"", ""v"", ""e"", ""n"", ""d""]"	"[""ó"", ""-"", ""h"", ""a"", ""j"", ""t""]"	[0.775, 1.0, 0.7142857142857143, 0.6296296296296297, 0.7931034482758621, 0.5588235294117647]	4.470842321602971	6
örvend	mereng	"[""-"", ""ö"", ""r"", ""v"", ""e"", ""n"", ""d""]"	"[""m"", ""e"", ""r"", ""-"", ""e"", ""n"", ""g""]"	[1.0, 0.6470588235294117, 0.0, 1.0, 0.0, 0.0, 0.7]	3.3470588235294114	7
örvend	lázong	"[""ö"", ""r"", ""v"", ""e"", ""n"", ""d""]"	"[""l"", ""á"", ""z"", ""o"", ""n"", ""g""]"	[0.8947368421052632, 0.935483870967742, 0.8064516129032258, 0.8378378378378378, 0.0, 0.7]	4.174510163814069	6
örvend	hőzöng	"[""ö"", ""r"", ""v"", ""e"", ""n"", ""d""]"	"[""h"", ""ő"", ""z"", ""ö"", ""n"", ""g""]"	[0.9333333333333333, 0.8947368421052632, 0.8064516129032258, 0.6470588235294117, 0.0, 0.7]	3.981580611871234	6
örvend	kezd	"[""ö"", ""r"", ""v"", ""e"", ""n"", ""d""]"	"[""-"", ""-"", ""k"", ""e"", ""z"", ""d""]"	[1.0, 1.0, 0.9, 0.0, 0.7837837837837838, 0.0]	3.6837837837837837	6
örvend	šóhajt	"[""ö"", ""r"", ""v"", ""e"", ""n"", ""d""]"	"[""š"", ""ó"", ""h"", ""a"", ""j"", ""t""]"	[0.9090909090909091, 0.9459459459459459, 0.7142857142857143, 0.6296296296296297, 0.7931034482758621, 0.5588235294117647]	4.5508791766398256	6
örvend	pang	"[""ö"", ""r"", ""v"", ""e"", ""n"", ""d""]"	"[""-"", ""-"", ""p"", ""a"", ""n"", ""g""]"	[1.0, 1.0, 0.8181818181818181, 0.6296296296296297, 0.0, 0.7]	4.147811447811448	6
örvend	teng	"[""ö"", ""r"", ""v"", ""e"", ""n"", ""d""]"	"[""-"", ""t"", ""-"", ""e"", ""n"", ""g""]"	[1.0, 0.8484848484848485, 1.0, 0.0, 0.0, 0.7]	3.548484848484849	6
örvend	forrong	"[""-"", ""ö"", ""r"", ""v"", ""e"", ""n"", ""d""]"	"[""f"", ""o"", ""r"", ""r"", ""o"", ""n"", ""g""]"	[1.0, 0.6, 0.0, 0.8333333333333334, 0.8378378378378378, 0.0, 0.7]	3.9711711711711715	7
örvend	ránt	"[""ö"", ""r"", ""v"", ""e"", ""n"", ""d""]"	"[""-"", ""r"", ""-"", ""á"", ""n"", ""t""]"	[1.0, 0.0, 1.0, 0.8064516129032258, 0.0, 0.5588235294117647]	3.3652751423149905	6
örvend	tüssent	"[""-"", ""ö"", ""r"", ""v"", ""e"", ""n"", ""d""]"	"[""t"", ""ü"", ""s"", ""s"", ""e"", ""n"", ""t""]"	[1.0, 0.47058823529411764, 0.6428571428571428, 0.8666666666666667, 0.0, 0.0, 0.5588235294117647]	3.5389355742296917	7
